0;-0.03915761;0.16981736;0.03818456;-0.08138713;0.09452259;0.13467905;0.06507433;-0.03010177;-0.13585171;0.12063535;-0.00088058;-0.05679377;0.08852589;0.03953130;0.20653415;-0.05733975;0.06107194;0.04081947;0.02458232;0.02110982;0.01353807;0.05431786;0.01814210;-0.03629583;-0.02831479;-0.00473683;-0.18814337;-0.09801608;0.21543139;0.04067337;0.05024282;0.14427255;-0.02715672;0.00528343;0.10809373;0.10324472;0.06889735;0.12199924;0.01959479;-0.01596701;0.06448158;-0.02298416;-0.12071114;-0.04571583;-0.17635524;0.22323951;0.08072715;0.07075243;-0.17577019;-0.17698878;-0.08300024;0.15147431;-0.02584629;-0.06911587;-0.03396228;0.05890578;0.01116121;0.06498156;-0.10525504;0.04460104;-0.12370376;0.03744837;0.06114477;-0.15399860;0.18543059;0.02619527;0.07206839;0.05602921;-0.08937593;0.07835750;0.05536435;0.05199729;-0.07127617;-0.01320881;0.06479023;0.05036841;-0.10770927;0.06800392;0.07731274;-0.06410714;-0.08458176;0.07831904;-0.03548498;0.05278020;0.01660673;-0.05448187;0.05619145;-0.01063526;-0.07651605;0.07180168;0.11332217;-0.00484226;0.02917602;0.03275926;-0.04670884;-0.16107161;0.05547789;0.06453654;0.01040020;-0.00767018;0.02357913;0.08220245;-0.04193243;0.04703723;-0.11775813;0.10248583;0.02689721;0.03466534;0.18177308;0.00306978;0.00738063;0.00742446;-0.13542551;-0.04220006;0.06080008;0.01060997;-0.14674792;-0.18322958;0.00912846;0.11859804;0.05266080;-0.08027589;-0.05495028;0.11495303;0.03642004;0.09131459;-0.01400628;-0.04886601
0;0.07771133;0.13241014;-0.05624527;-0.05661122;0.13652991;0.20193823;0.04256758;0.03393434;-0.21470495;0.02438823;-0.00131973;0.06239156;0.12085435;-0.10717402;0.04639172;0.01633799;0.02124649;0.03175047;-0.08407910;0.16543800;0.12111625;-0.01523479;0.09157038;-0.00035228;-0.02752022;-0.00603496;-0.15216121;-0.14978947;0.09692624;0.04975914;-0.01967635;0.10263819;-0.06363631;0.11400854;-0.03451051;0.01634987;0.00295146;0.11939158;0.01570430;-0.00058185;0.05584667;-0.01715822;0.02655637;0.01813812;-0.20773260;0.00432812;0.19739860;-0.01698745;-0.18078773;0.08452923;0.07174650;-0.01559427;-0.17314839;0.05400390;0.06204199;-0.02775364;0.02982681;0.10678428;-0.02790862;-0.07021271;-0.09843446;0.01672321;0.13960414;-0.20051038;0.13737525;-0.09001956;-0.00741509;0.02924729;-0.12765941;0.05632341;0.04246654;0.13676679;-0.03186766;0.07494953;0.01990242;0.03520653;-0.03345012;0.06282531;0.03591318;0.01418687;-0.06886266;0.04056160;0.06021453;0.07135607;-0.04290611;0.01606964;0.08123430;0.03966390;0.04067279;0.03245237;0.04169308;-0.14451917;-0.09118980;0.00770509;-0.03303304;-0.12050614;0.04762344;0.14159906;-0.10285897;-0.00084748;-0.07571051;0.07472282;-0.03531284;0.21684121;-0.14358498;0.09608370;-0.08569608;0.16349389;0.04220556;-0.07310945;-0.01361337;0.09749464;-0.10270289;0.07242075;0.04432944;-0.00932308;-0.06583537;-0.13706145;-0.01860792;0.16374470;0.01959883;0.01181882;0.06298856;0.06395277;0.01475803;0.01994400;0.00691665;-0.04419332
0;0.00717505;0.07805941;-0.01939410;-0.07490377;0.09650997;0.19496301;0.07767986;-0.01129018;-0.05294423;0.02574335;0.05904058;0.09529796;0.14092408;-0.02097313;0.01440119;-0.06644479;-0.06230194;0.07219845;-0.13197803;0.14865313;0.12304378;-0.05424179;0.02629456;0.04958104;-0.06594681;0.00334050;-0.14931841;-0.12692936;0.11540779;0.06827408;0.00388131;0.07758907;-0.02805576;0.07530509;0.02913461;0.08290029;-0.02772628;0.16570443;-0.04134215;-0.05104438;0.07634064;-0.03888646;-0.06031295;0.03500051;-0.20839505;-0.05423139;0.11726015;0.02205497;-0.16102548;0.00042707;-0.08036132;-0.01384617;-0.11361798;0.03030436;0.09258685;0.05787206;-0.10948272;0.16421321;-0.14278093;-0.07206236;-0.14422047;-0.01394930;0.23910476;-0.17086473;0.15750931;0.02149742;0.00920879;0.04248611;-0.16506399;0.08595917;0.07016251;0.07483071;-0.04363850;0.02657968;0.03847246;0.03975404;-0.05539736;0.01097708;0.07490489;-0.05611625;-0.11507262;0.06310587;0.00664235;0.01534724;-0.07938946;-0.01527919;0.11626600;0.06413434;0.08036666;0.07810502;0.10327187;-0.19483303;-0.00243418;0.01655280;-0.03874304;-0.15502776;-0.03233575;0.06572013;-0.00634903;0.00242375;0.00624272;0.03782619;-0.07542619;0.06243756;-0.10551654;0.17120695;-0.04250127;0.05403011;0.05266486;-0.07976584;-0.02853056;0.08377649;-0.11405990;0.03787745;0.09866382;0.03456448;-0.07395183;-0.11748772;0.04333050;0.18008935;0.04976909;-0.07440379;-0.00358748;0.09432894;-0.00761480;0.11196462;0.03602934;-0.00808304
0;0.00239450;0.14597090;0.17008041;-0.03372104;0.12998575;0.20890284;0.08027785;-0.07997529;-0.05808193;0.03879406;-0.04247897;0.04871730;0.03165907;0.05318245;0.10112840;-0.12542398;-0.04016735;0.20549543;-0.05764633;-0.03924208;0.11242589;0.06419369;0.05836187;0.05329502;0.04257754;-0.11638182;-0.15520428;-0.00034213;0.11794227;0.10540017;-0.00330547;0.05319633;-0.05407115;0.04067112;0.14066088;-0.05454769;0.03076503;0.08132657;0.01892647;-0.07082883;0.07121082;0.02349790;0.01281788;-0.05076053;-0.25328875;-0.08082949;0.03513942;-0.00078164;-0.07512365;-0.02801763;0.08388597;0.02540174;-0.03537470;0.04294522;0.02432899;0.05794002;0.04413683;0.09890790;-0.13043128;-0.07594930;-0.04537414;0.04201246;0.06718585;-0.15146159;0.16942549;0.06418632;0.02388115;-0.03333225;-0.20936893;0.20296237;0.06922434;0.10355998;0.00408918;-0.00766120;-0.03042521;0.04574325;-0.07327370;-0.11687439;0.08915898;-0.10960189;-0.04918877;0.14187251;0.10507584;0.08075221;0.07535267;-0.15581854;0.05881847;0.07191767;0.01296401;0.13726655;0.05920236;-0.13825260;0.05472359;0.00887770;-0.05883003;-0.21414044;-0.06147452;0.14084905;-0.00575585;0.07181125;0.08253498;0.09461639;-0.02725952;0.07120375;-0.03017244;0.06889373;0.03841366;-0.02815915;0.06486730;-0.02964124;0.02382889;0.01825578;-0.05377409;0.07679535;0.05054104;-0.01253560;-0.07498164;-0.00581335;-0.02177478;0.09998447;0.08033328;-0.07017375;-0.09581577;-0.07334778;0.08325590;0.11450458;0.04587918;-0.00300544
0;0.05419091;-0.01318297;-0.05447802;-0.11369244;0.12853719;0.20116353;0.05067843;0.03464701;-0.11309317;-0.03880014;-0.00657931;0.09304445;0.12840316;-0.05180259;0.02333305;-0.08041514;-0.11679813;0.01494676;-0.11860516;0.16230915;0.11619156;-0.02027496;0.09287709;-0.02711118;-0.06480730;0.03145855;-0.10799856;-0.16299371;0.02840505;0.00035765;-0.01173084;0.00519507;-0.08624691;0.06438264;0.00503636;0.04421323;-0.06616385;0.17364210;-0.05607123;-0.03883192;0.08888043;0.00572237;-0.09243596;0.10406833;-0.26694015;-0.03185804;0.10509401;0.02131263;-0.13063815;0.05805865;-0.06387196;-0.08312912;-0.13061285;0.06512170;0.08499831;-0.02607644;-0.05751755;0.19309239;-0.09737861;-0.11333822;-0.08160825;0.00831417;0.23909013;-0.09002538;0.14264518;-0.05633728;0.00404925;0.10623365;-0.04992513;0.05219684;0.09156868;0.13367042;0.02658836;0.01758488;-0.01060137;0.04372343;-0.12346642;-0.03241928;0.07131118;0.02486734;-0.07768330;0.03071165;0.03423851;0.01886957;-0.09426437;-0.04110361;0.15536468;0.11090986;0.06694928;0.01600531;0.10806338;-0.16657481;-0.02828748;-0.01800307;-0.08244374;-0.17647681;0.01459535;0.07283162;-0.02848823;-0.02132317;-0.03325592;0.03813107;-0.04647956;0.06152415;-0.13743724;0.10545281;-0.09684425;0.13060929;0.00904900;-0.05103012;0.06118708;0.10636247;-0.11844686;0.07143193;0.05846403;0.03869746;-0.10483460;-0.11214881;-0.01243880;0.12288268;0.01920620;-0.02314059;0.02215487;0.06870792;0.00186863;0.02523412;-0.01977149;0.01293371
0;-0.02527906;0.15624139;0.07125491;-0.12943080;0.09335845;0.15989146;0.06507481;-0.00888968;-0.04713134;0.06401041;0.03118566;0.01229778;0.11639356;0.01897101;0.13915455;-0.06576319;-0.02683557;0.03385471;-0.14030415;0.02732828;0.06756687;0.03707709;-0.01373202;-0.04739008;-0.04043782;0.01478543;-0.13893813;-0.06113818;0.13957322;0.04009316;0.05204505;0.12791365;-0.05013064;0.06230367;0.07209758;0.08846781;0.03125728;0.17371219;0.01156791;-0.00703156;0.08307994;-0.04474192;-0.08201468;0.01648309;-0.14861751;0.11618316;0.06010806;0.03583940;-0.19683509;-0.12475633;-0.04975199;0.07862399;-0.12878461;-0.01841166;0.01444913;0.04239592;-0.12945502;0.13163754;-0.15187143;-0.02288597;-0.12952358;-0.04755765;0.10805418;-0.11990642;0.15901454;0.00002045;0.04101491;0.12660706;-0.11527035;0.11925393;0.09584472;0.06453802;-0.03409396;-0.05222173;0.03825626;0.03546018;-0.09269984;0.03727513;0.06258341;-0.03737011;-0.08634198;0.07536664;0.00840429;0.05488497;-0.05770659;-0.08728108;0.13329636;0.03714731;-0.00369981;0.10225374;0.07193225;-0.15848169;0.00266935;0.04396805;-0.08120499;-0.12271032;0.01033847;0.00587901;-0.00169674;0.01491981;-0.03505197;0.05527677;-0.10207185;0.10602651;-0.09309825;0.10482345;-0.07681808;0.08859701;0.11142288;-0.10614160;-0.01013079;0.04745151;-0.21033359;0.06185870;0.11954080;-0.00254987;-0.16185939;-0.14580785;0.02867300;0.14848542;0.08272445;-0.01465007;-0.03114901;0.14231271;0.11332796;0.03270983;0.01096626;-0.06904145
0;-0.02936174;0.13265634;0.03908078;-0.06860175;0.05983926;0.18138069;-0.00765757;0.05038172;-0.19682562;0.12551855;0.04040223;0.01691754;0.12347645;-0.02907601;0.09909680;0.02084719;0.02110039;0.09529251;-0.02456441;0.07343435;0.10426862;-0.06297638;0.11179668;-0.03935558;-0.00297736;0.03193705;-0.11958155;-0.13018234;0.13302021;-0.01096857;0.01564943;0.07452675;0.00499874;0.05001977;0.01334981;0.02687598;-0.01174025;0.20567618;0.03598961;-0.01486523;0.03527860;-0.03834222;-0.03973413;-0.03158028;-0.21414042;-0.02868454;0.13050172;-0.04412165;-0.21435970;-0.06495326;0.04061053;0.03096098;-0.12245934;0.03832695;-0.00051518;0.03581593;0.07246473;0.05204428;-0.06315308;-0.08394081;-0.12939449;-0.03415047;0.10795817;-0.18867618;0.21264081;0.03854185;-0.02434212;0.08041245;-0.12765464;0.08609580;0.04808005;0.10940432;-0.06865529;-0.01389688;0.06852257;0.02088580;-0.07194994;0.05414291;0.05368375;-0.02864266;-0.17689252;0.00536015;0.08725240;0.06511402;-0.06792308;-0.02288805;0.10348878;0.07922100;0.06757699;0.00381810;-0.00716233;-0.10286774;-0.00835345;0.05202669;-0.03815283;-0.15120646;0.02801538;0.17714690;-0.08640721;0.00980180;-0.03464491;0.05757521;-0.07384312;0.14503618;-0.01971627;0.11119934;-0.00217555;0.07280076;0.12816355;-0.15907392;-0.10913978;0.08028509;-0.07113731;0.03965041;0.13588396;-0.02402279;-0.13749079;-0.12678175;0.01409725;0.14890708;0.02877921;-0.07909591;-0.00985718;0.02145960;0.08359453;0.09981942;0.04510270;0.02062183
0;-0.05445931;0.18896790;0.00954187;-0.07864816;0.04648902;0.09871608;-0.00801789;0.04021385;-0.18569311;0.15804854;0.04903967;-0.00675782;0.10830241;0.02410163;0.11118675;0.04771703;0.10934246;0.05697295;0.04323465;0.02512589;0.08914360;-0.01102236;0.03116545;-0.00982986;-0.01534717;0.07428434;-0.08214415;-0.09437854;0.20196795;0.06944504;-0.00833687;0.12585670;0.05000625;0.04106986;-0.00200136;0.05511388;0.06097684;0.17098647;0.04146557;0.03236007;-0.00175180;-0.01386675;-0.00646072;-0.03562813;-0.11344462;0.09865575;0.18309437;-0.05927951;-0.21913107;-0.15368615;0.04425965;0.10317668;-0.11943618;0.00402113;0.01876238;0.09760923;0.05278910;0.05671730;-0.05651656;-0.02092214;-0.10880795;-0.06940206;0.07052334;-0.18957785;0.20751253;-0.00245914;-0.00246702;0.04546887;-0.08161754;0.09723530;0.01249732;0.05472732;-0.11074200;-0.01987460;0.10074069;0.04027893;-0.03906591;0.16770422;0.02121418;-0.10986586;-0.16160581;0.08322322;0.03426500;0.06653204;-0.04490121;-0.02359187;0.07532695;0.00233148;0.01960852;0.02042840;-0.02383481;-0.06891557;-0.03368497;0.04112924;0.04217860;-0.09411775;0.06404461;0.13524105;-0.02576713;0.01396150;-0.06268571;0.06369590;-0.05174343;0.16196193;-0.08899146;0.09599297;-0.03297262;0.02922500;0.11750527;-0.16576721;-0.09935716;0.02632024;-0.11519636;-0.02180978;0.13034393;-0.01462378;-0.09527230;-0.23817514;0.01588101;0.12511119;0.05035454;-0.03080761;0.00004001;0.05751841;0.03686898;0.11457971;0.01850683;-0.01682495
0;0.03290832;0.15032689;-0.00020931;-0.13410158;0.14588198;0.21708582;0.08272032;0.02703643;-0.16198541;0.08178808;-0.00445329;0.03467817;0.11502809;0.03038102;0.14250669;-0.06154836;-0.01961931;0.03030388;-0.04587466;0.07961380;0.05776322;0.08521560;0.01840251;-0.03413746;-0.03852524;-0.02342382;-0.14088742;-0.04591171;0.15639611;0.08085577;-0.06324656;0.03616054;-0.07069954;0.01824911;0.04029031;0.06403074;-0.00496738;0.06256550;-0.02014442;0.00366456;0.04612804;0.01602067;-0.02815252;0.02261004;-0.24231158;0.10353430;0.12309274;0.03010244;-0.20094107;-0.01501614;0.00105734;0.03531425;-0.15070954;0.01076521;0.04774172;0.03461294;-0.09245079;0.16554691;-0.11917707;-0.00585886;-0.11218867;0.03334305;0.17324254;-0.15951219;0.16636507;0.00885582;0.01252118;0.08467209;-0.13705972;0.07663342;0.12395897;0.14826600;-0.00343529;-0.01866663;0.02787029;0.11874068;-0.08186169;-0.00610666;0.09343801;-0.08009140;-0.00940533;0.05664096;0.01866555;0.08025286;-0.02991256;-0.05265220;0.09048403;0.04176929;0.04658079;0.12404875;0.07113614;-0.13528994;-0.05992721;0.06362687;-0.05206646;-0.16678391;0.03786139;0.06354087;-0.02284282;0.00650817;-0.01254283;0.08726730;-0.03756704;0.01664552;-0.23388375;0.16675779;-0.06924867;0.06025999;0.04320810;-0.05609962;0.09326310;0.04272427;-0.08285731;0.03196406;0.06082047;0.00549568;-0.10304905;-0.07145013;-0.02509671;0.12024797;0.03320877;-0.11253383;0.02027250;0.06999668;0.04619603;0.10001675;0.01991978;-0.05213582
0;0.04155417;-0.00696815;-0.05244937;-0.12446936;0.11525124;0.18204087;0.04315792;0.05097407;-0.10187849;-0.04487319;-0.03717273;0.05539457;0.10083599;-0.08519718;0.01605130;-0.09827813;-0.10765075;-0.01196003;-0.12668782;0.16735117;0.06825179;-0.00343917;0.07518758;0.00984146;-0.09164057;0.04439616;-0.09702487;-0.16898797;0.03230849;-0.06802189;0.01597937;-0.01130256;-0.10598505;0.06453587;-0.00022929;0.06140552;-0.05670124;0.17486580;-0.10774875;-0.01192348;0.11297000;0.01019507;-0.13028298;0.14016449;-0.22608453;0.01339330;0.10940495;0.06824525;-0.12801945;0.06263243;-0.08418299;-0.08123284;-0.11527599;0.02888156;0.08312265;-0.03301019;-0.06182227;0.19103020;-0.03241981;-0.14646870;-0.06781575;0.04205120;0.21233062;-0.05811776;0.11572060;-0.09708048;0.05651018;0.08884807;0.00101715;0.04943565;0.06389591;0.11202426;0.06505068;0.06078092;-0.00743126;0.00350724;-0.15376823;0.05132249;0.08582781;0.00368484;-0.04800889;0.06797878;-0.00521283;-0.02379952;-0.07022808;-0.05229091;0.15438870;0.12019687;0.04768912;0.00236092;0.14096795;-0.12721865;-0.00646663;-0.06767941;-0.07135285;-0.13765377;0.04880406;0.04165228;-0.03370930;-0.03044475;-0.04556854;0.03706353;-0.03928282;0.05835441;-0.16025470;0.07150312;-0.13245676;0.10701519;0.00732630;-0.01502911;0.11220534;0.14975207;-0.11644128;0.05405658;0.02390550;0.03036792;-0.12799712;-0.16524929;-0.02453807;0.06262276;0.00651492;0.01431634;0.02845434;0.08811954;-0.03374023;-0.01111100;-0.08228888;-0.02479688
0;0.01701377;0.00121358;-0.00605008;-0.11584900;0.10944284;0.17619297;0.06299060;0.06636544;-0.16723467;0.04594277;-0.01734984;0.03610511;0.14735715;0.00611909;0.12859198;-0.06210171;-0.04783342;0.00833538;-0.03973431;0.11965533;0.10490210;-0.03459274;0.10726171;-0.05079370;-0.05171719;0.05422798;-0.16041790;-0.19069318;0.07303505;-0.02823593;0.02288290;0.04471512;-0.07405873;0.02645027;0.03049646;0.05696663;-0.05162349;0.23138383;-0.02700795;-0.02345806;0.07760522;0.02751768;-0.13917077;0.05378233;-0.25393501;0.02290551;0.08875219;0.00497811;-0.14023237;-0.05998431;-0.07337256;-0.04613525;-0.09845578;0.03234546;0.03341796;-0.00911423;-0.00200410;0.16520888;-0.07622083;-0.09586248;-0.08978424;0.00176046;0.15438984;-0.10946021;0.18921815;-0.00835014;0.03428644;0.12882902;-0.01807399;0.02242206;0.09044050;0.15048815;0.00098150;-0.00921168;0.00689852;0.04114283;-0.14755836;-0.00764199;0.09690077;0.02200755;-0.13029410;0.01348656;0.02009204;0.02360349;-0.07468514;-0.07164608;0.16860090;0.09366424;0.04010658;-0.04857787;0.08276781;-0.08303804;0.01898986;-0.02545505;-0.09136368;-0.19053836;0.05352278;0.10634721;-0.04240747;0.00392191;-0.03526489;0.03796749;-0.03516041;0.06682005;-0.13475056;0.09220100;-0.07024988;0.09634479;0.09384031;-0.07310614;0.00901083;0.08086828;-0.14319947;0.00742497;0.08732736;0.05155551;-0.14604627;-0.16475992;-0.04343516;0.10881867;0.00302700;-0.04065954;-0.01747881;0.08485993;0.01541866;0.04629251;-0.04221396;0.02820936
0;-0.00155984;0.16197185;0.00562680;-0.07000355;0.09099170;0.13621376;0.05276683;0.02702714;-0.20633811;0.14663924;0.02573925;0.03736319;0.12906009;-0.00959192;0.12477147;0.02257651;0.08340111;0.06541427;-0.00068525;0.07378113;0.10029562;-0.00837738;0.04479223;0.03441776;-0.01666971;0.03817172;-0.13476104;-0.12752511;0.17308304;0.09587456;-0.01779713;0.12558611;0.00193549;0.05841341;0.00841214;0.02768016;0.01816242;0.16500056;0.02109212;0.00787285;0.02055350;-0.01658466;-0.00169632;0.00204884;-0.17237988;0.07511097;0.18236333;-0.03196363;-0.21491423;-0.07765644;0.08066544;0.05637161;-0.13247900;-0.00677420;0.05612970;0.05977381;0.01186586;0.11061592;-0.04797762;-0.03167902;-0.11841921;-0.05878567;0.09933195;-0.19076179;0.20165688;-0.03084872;-0.01595865;0.03967916;-0.14068595;0.08120251;0.03991869;0.10235556;-0.08865943;-0.00012148;0.05644197;0.05325896;-0.04399445;0.11138267;0.06389216;-0.05086256;-0.12796879;0.06311619;0.03489219;0.05900817;-0.03520502;-0.05936788;0.09150255;0.00545289;0.03518667;0.04051952;-0.01783641;-0.08682034;-0.05182102;0.02615385;-0.00731062;-0.10513125;0.06700309;0.13177507;-0.03495192;-0.00182727;-0.03875183;0.08559390;-0.03628615;0.16470985;-0.14909351;0.08637654;-0.05909961;0.06405625;0.13264218;-0.13048317;-0.04850453;0.06480124;-0.12956783;-0.00942929;0.11657931;0.00522742;-0.08779881;-0.20455433;-0.00997464;0.16764368;0.05591740;-0.03765480;0.00300393;0.07046592;0.01922066;0.10283531;0.03174551;-0.03260866
0;0.07144106;0.04910935;0.07074647;-0.12076923;0.17956464;0.21870618;0.11819258;0.07209969;-0.06468382;-0.07792254;-0.09976550;0.02582029;0.07772871;-0.03970368;0.05154678;-0.06456227;-0.06538911;0.01632448;-0.17847672;0.07444961;0.13567759;0.10423830;0.05791277;0.06475531;-0.09269447;-0.09304235;-0.15148024;-0.09962196;0.08266882;-0.00119495;-0.03677216;-0.01399480;-0.11767688;0.05945621;0.07352746;-0.02070817;0.04718218;0.11860517;-0.12856315;-0.04369602;0.12009138;0.06901251;-0.02715416;0.02208959;-0.21114950;0.06983373;0.06818429;0.04152498;-0.10584188;0.06185155;-0.02072119;-0.07993614;-0.06969942;0.07576539;0.11434422;-0.02496841;0.01653158;0.11869922;-0.04305508;-0.15535796;-0.01786051;0.09252414;0.07436553;-0.10222436;0.10941739;-0.06879929;0.03423002;0.06894723;-0.03767244;0.06597322;0.08473365;0.08734566;0.05499182;-0.03148079;0.00181090;0.12907140;-0.11699978;0.04523539;0.11423510;-0.06296662;0.04770004;0.13557480;0.03339449;0.05123333;0.04370737;-0.02874385;0.11673502;0.13929123;-0.04581546;0.12870048;0.14757279;-0.15113439;-0.05830378;-0.04270284;-0.12893783;-0.12101822;0.03501555;0.08168477;-0.01541562;0.03068905;0.09579115;0.04776132;-0.02327838;0.07003684;-0.18064241;0.00307496;-0.11823815;0.05482169;-0.01993079;-0.00438650;0.10934864;0.09864043;-0.08254988;0.04115776;0.01740943;0.07743471;-0.18698034;-0.07150306;-0.15593573;0.05467912;-0.00195884;0.03619179;0.01970959;0.03674904;-0.00528392;0.05502718;-0.07830405;-0.08247250
0;0.07763100;0.06502068;-0.00026431;-0.06862456;0.17299777;0.16206449;0.10671110;0.00411232;-0.14341743;0.05402295;0.03690967;0.06715211;0.14612785;0.01316948;0.06745438;-0.02595162;0.01764992;0.04906895;-0.06413751;0.15640074;0.16900294;-0.05151271;0.02097078;0.01760295;-0.01810272;-0.00479887;-0.19596371;-0.12737082;0.14012027;0.10749733;-0.04670439;0.06097296;-0.06323289;0.04027434;0.04038409;0.03429540;-0.02145099;0.15753594;0.03904760;-0.08195461;0.04548629;0.02957473;-0.04357903;-0.03955353;-0.18907867;0.04362858;0.10839690;0.00126436;-0.15759994;-0.05493049;-0.05168470;0.03842384;-0.09603075;0.03222868;0.08536562;0.00198329;-0.02983547;0.13773684;-0.15227664;-0.04400246;-0.07209172;-0.00629451;0.16666159;-0.15521365;0.14983541;0.03242366;-0.00462797;0.10356024;-0.10215784;-0.00569726;0.09633636;0.12713274;-0.05258065;-0.04488813;0.02469868;0.12052916;-0.03687863;0.01272342;0.11906128;0.01171551;-0.09809560;0.06240338;0.03766980;0.06344608;-0.02398617;-0.02744801;0.10598148;0.09537809;0.06848103;0.04030146;0.07405895;-0.11173792;-0.01186737;0.08895231;-0.09509778;-0.21163800;0.02459561;0.06694187;-0.01493987;-0.01686549;0.03702672;0.04132647;-0.05410937;0.07478549;-0.15853395;0.15616383;-0.01397084;0.08843888;0.11338989;-0.06417719;0.01755530;0.03987695;-0.13254300;0.03743837;0.11104367;0.07412769;-0.17758554;-0.07732606;-0.07852523;0.13768397;-0.03608910;-0.04163228;-0.01148422;0.06972522;0.01203766;0.14329326;0.00968282;-0.04539194
0;0.03128943;0.06299930;-0.08434210;-0.09209842;0.10119984;0.21661799;0.07138261;-0.01093048;-0.12569752;0.03462584;0.02035897;0.06157512;0.14427981;0.02920011;0.01114373;-0.10901073;0.00074182;0.07558935;0.00950409;0.13043490;0.10001049;-0.00239999;-0.01387272;0.13575603;-0.07144514;0.00173477;-0.10833635;-0.10576382;0.16320513;0.10861310;-0.02197021;0.00189886;-0.08106208;0.00096851;0.05416049;0.05417780;-0.01439247;0.07290556;-0.03764479;-0.05966650;0.04679401;0.02493480;-0.05452987;0.08342360;-0.21555428;-0.05206322;0.14211017;0.08754736;-0.11349867;-0.02421582;-0.04969247;-0.01203889;-0.02858713;0.00884724;0.08671689;0.07274760;-0.06674512;0.23088090;-0.07530480;-0.12026584;-0.10145499;0.08736124;0.26690215;-0.15593128;0.08628813;0.04051093;0.07099453;-0.04594962;-0.11932215;-0.01171454;0.02611358;0.06977344;-0.01134272;0.01603688;0.01614458;0.04008215;-0.05296116;0.01789550;0.14345431;-0.04962398;-0.01382929;0.10241130;0.00597923;-0.01235621;0.03090017;-0.04979711;0.07079279;0.06082227;0.07508850;0.05799546;0.14221732;-0.11652855;0.03015945;0.01841540;-0.02568881;-0.20095375;0.02392451;0.09905127;-0.01078292;-0.01266993;0.07718293;0.09423185;-0.01354119;0.03091953;-0.21088342;0.18307726;-0.02405647;-0.02176493;0.00996890;0.01006619;0.11029141;0.05522968;-0.06682788;0.01557212;-0.02006364;0.05776297;-0.08536606;-0.11589882;-0.04301411;0.08455852;-0.00686384;-0.16636589;-0.02256042;-0.00882715;-0.12222329;0.17001313;-0.07312387;-0.02144508
